Locus,Sequence_Length,Aromaticity,Sec_Struct_Helix,Sec_Struct_Turn,Sec_Struct_Sheet_x,Percent_A,Percent_C_x,Percent_D,Percent_E,Percent_F,Percent_G,Percent_H,Percent_I,Percent_K,Percent_L,Percent_M,Percent_N,Percent_P,Percent_Q,Percent_R,Percent_S,Percent_T,Percent_V,Percent_W,Percent_Y,IsoelectricPoint,Tiny_Number,Small_Number,Aliphatic_Number,Aromatic_Number,Non-polar_Number,Polar_Number,Charged_Number,Basic_Number,Acidic_Number,predict_xgboost,predict_rfc,Local Average Connectivity_y,Density of Maximum neighborhood Component_y,Topology Potential_y,Edge Clustering Coefficient_y,DegreeCentrality_y,EigenvectorCentrality_y,BetweennessCentrality_y,ClosenessCentrality_y,Clustering_y,predict_rfc_over,predict_rfc_under,#string_protein_id,preferred_name,protein_size,annotation
6183.A0A3Q0KHN6,663,0.0377073906485671,0.2986425339366515,0.4675716440422323,0.2337858220211161,0.0346907993966817,0.0211161387631975,0.0708898944193061,0.0754147812971342,0.0211161387631975,0.0527903469079939,0.0226244343891402,0.0482654600301659,0.0346907993966817,0.0920060331825037,0.0196078431372549,0.0663650075414781,0.0754147812971342,0.0377073906485671,0.0392156862745098,0.167420814479638,0.0497737556561085,0.0542986425339366,0.004524886877828,0.0120663650075414,4.2959,216,393,152,40,289,374,161,64,97,1,1,0.2337380941952092,0.1812695002813155,226.81734597063576,0.1914161630890404,0.0292625169147496,0.0021286860671029,0.0002037025258298,0.4813034563611576,0.1781352098517215,1,1,6183.A0A3Q0KHN6,A0A3Q0KHN6,663,Uncharacterized protein.
6183.A0A3Q0KHP5,889,0.0562429696287964,0.3172103487064117,0.4173228346456693,0.265466816647919,0.0382452193475815,0.014623172103487,0.0539932508436445,0.0562429696287964,0.0292463442069741,0.0427446569178852,0.0224971878515185,0.0528683914510686,0.0539932508436445,0.1203599550056243,0.0134983127109111,0.0809898762654668,0.0517435320584926,0.0539932508436445,0.0348706411698537,0.1338582677165354,0.0719910011248594,0.0472440944881889,0.0112485939257592,0.0157480314960629,5.7209,268,476,230,70,389,500,197,99,98,1,1,0.2851611748220931,0.410236711960436,225.8759894131884,0.4108868584893888,0.0300236806495263,0.0027090320625014,1.4452219348324734e-05,0.4747747898938455,0.4079255192169969,1,1,6183.A0A3Q0KHP5,A0A3Q0KHP5,889,DUF1767 domain-containing protein.
6183.A0A3Q0KHQ3,797,0.0803011292346298,0.3337515683814304,0.3575909661229611,0.3086574654956085,0.0652446675031367,0.0200752823086574,0.0564617314930991,0.0501882057716436,0.0439146800501882,0.0489335006273525,0.0301129234629861,0.0652446675031367,0.041405269761606,0.1041405269761606,0.0213299874529485,0.0476787954830614,0.0526976160602258,0.0376411543287327,0.055207026348808,0.110414052697616,0.0476787954830614,0.0652446675031367,0.0087829360100376,0.027603513174404,6.775,233,410,239,88,417,380,186,101,85,1,1,0.3055763080069269,0.3138002232934364,430.6648238237192,0.3822337026841151,0.0840663058186738,0.0095590407011916,0.0001710764717405,0.4957962446056303,0.3138002232934364,1,1,6183.A0A3Q0KHQ3,A0A3Q0KHQ3,797,Transcriptional co-activator crsp77-related.
6183.A0A3Q0KHT5,193,0.0932642487046632,0.4196891191709844,0.2797927461139896,0.3005181347150258,0.0880829015544041,0.0155440414507772,0.0621761658031088,0.0621761658031088,0.0518134715025906,0.0414507772020725,0.0207253886010362,0.0569948186528497,0.0414507772020725,0.1295336787564766,0.0414507772020725,0.0466321243523316,0.0310880829015544,0.0362694300518134,0.0621761658031088,0.0569948186528497,0.0414507772020725,0.0725388601036269,0.0,0.0414507772020725,5.6649,47,88,67,22,110,83,48,24,24,1,1,0.3547258502169176,0.3225590585846657,562.3520706536743,0.4010333706013327,0.1175575101488498,0.0143002478803944,0.0002455297398324,0.5196417145199874,0.3225590585846657,1,1,6183.A0A3Q0KHT5,A0A3Q0KHT5,193,Proteasome subunit beta.
6183.A0A3Q0KHW0,525,0.0895238095238095,0.3771428571428571,0.3371428571428571,0.2857142857142857,0.0361904761904761,0.0095238095238095,0.08,0.1085714285714285,0.0457142857142857,0.0247619047619047,0.0247619047619047,0.0819047619047619,0.0819047619047619,0.1314285714285714,0.019047619047619,0.0857142857142857,0.0152380952380952,0.0438095238095238,0.0380952380952381,0.0495238095238095,0.0380952380952381,0.0419047619047619,0.0076190476190476,0.0361904761904761,4.5392,83,200,153,60,236,289,175,76,99,1,1,0.3884027481131716,0.3973147755471873,606.855802846802,0.4950427472950803,0.1296515561569688,0.0179025979155217,0.000142797884379,0.5222183351896791,0.3973147755471873,1,1,6183.A0A3Q0KHW0,A0A3Q0KHW0,525,Uncharacterized protein.
6183.A0A3Q0KHW9,357,0.0756302521008403,0.3417366946778711,0.4397759103641456,0.2184873949579832,0.072829131652661,0.0056022408963585,0.0392156862745098,0.0476190476190476,0.0392156862745098,0.0504201680672268,0.0252100840336134,0.0336134453781512,0.0672268907563025,0.0868347338935574,0.0280112044817927,0.0448179271708683,0.1736694677871148,0.0616246498599439,0.0448179271708683,0.0644257703081232,0.0448179271708683,0.0336134453781512,0.0084033613445378,0.0280112044817927,9.8535,85,189,81,36,200,157,80,49,31,1,1,0.2903368505391238,0.408700355431927,347.1682691095476,0.4850703635535899,0.060893098782138,0.0055099081951229,9.252807449731394e-05,0.4945587465756899,0.408700355431927,1,1,6183.A0A3Q0KHW9,A0A3Q0KHW9,357,Matrin-type domain-containing protein.
6183.A0A3Q0KHZ2,789,0.0671736375158428,0.2915082382762991,0.4233206590621039,0.285171102661597,0.0329531051964512,0.0190114068441064,0.0557667934093789,0.0494296577946768,0.035487959442332,0.0316856780735107,0.026615969581749,0.0583016476552598,0.0684410646387832,0.0887198986058301,0.0228136882129277,0.0811153358681875,0.0608365019011406,0.0481622306717363,0.0494296577946768,0.1254752851711026,0.0684410646387832,0.0456273764258555,0.0063371356147021,0.0253485424588086,8.5933,219,411,178,74,337,452,197,114,83,1,1,0.3079828733782546,0.3001545753573181,283.9517313685721,0.338169365666396,0.0442320703653585,0.0049832027053104,7.586761131872094e-05,0.4879327038505846,0.3001545753573181,1,1,6183.A0A3Q0KHZ2,A0A3Q0KHZ2,789,Sox transcription factor.
6183.A0A3Q0KI03,507,0.0710059171597633,0.2800788954635108,0.3806706114398422,0.3392504930966469,0.0355029585798816,0.039447731755424,0.0571992110453648,0.0571992110453648,0.0414201183431952,0.039447731755424,0.029585798816568,0.0552268244575936,0.0650887573964497,0.0729783037475345,0.0138067061143984,0.0650887573964497,0.0414201183431952,0.0532544378698224,0.0473372781065088,0.1124260355029585,0.0690335305719921,0.0749506903353057,0.0078895463510848,0.0216962524654832,7.2296,150,271,121,51,225,282,130,72,58,1,1,0.2949399629379625,0.4443404273024194,429.4443361630148,0.5174330303841322,0.082966847090663,0.0068946946789531,4.702659064498937e-05,0.5009804864605167,0.4443404273024194,1,1,6183.A0A3Q0KI03,A0A3Q0KI03,507,60S ribosomal export protein NMD3; Acts as an adapter for the XPO1/CRM1-mediated export of the 60S ribosomal subunit; Belongs to the NMD3 family.
6183.A0A3Q0KI18,171,0.0760233918128654,0.2923976608187134,0.4210526315789473,0.2865497076023391,0.0467836257309941,0.023391812865497,0.0701754385964912,0.087719298245614,0.0409356725146198,0.087719298245614,0.0058479532163742,0.0584795321637426,0.1111111111111111,0.0584795321637426,0.023391812865497,0.0350877192982456,0.0701754385964912,0.0292397660818713,0.0467836257309941,0.0467836257309941,0.0643274853801169,0.0584795321637426,0.0116959064327485,0.023391812865497,6.9149,46,86,38,14,86,85,55,28,27,1,1,0.3246690962000992,0.3419272836256359,454.92998960155626,0.4100947243497276,0.0890561569688768,0.008488525107859,0.000133384483882,0.508321578030966,0.3419272836256359,1,1,6183.A0A3Q0KI18,A0A3Q0KI18,171,SUI1 domain-containing protein.
6183.A0A3Q0KI50,167,0.0778443113772455,0.341317365269461,0.3652694610778443,0.2934131736526946,0.059880239520958,0.0059880239520958,0.0239520958083832,0.0419161676646706,0.0538922155688622,0.0239520958083832,0.0359281437125748,0.0538922155688622,0.1137724550898203,0.1017964071856287,0.0179640718562874,0.0838323353293413,0.0359281437125748,0.029940119760479,0.0898203592814371,0.0838323353293413,0.0658682634730539,0.0538922155688622,0.0059880239520958,0.0179640718562874,11.6017,40,73,45,19,72,95,51,40,11,1,1,0.2845073378058964,0.4141351731713177,460.79815869954587,0.5139469652350652,0.0914242219215155,0.0075486355997858,0.0001072598328323,0.5032016034588567,0.4133689656353856,1,1,6183.A0A3Q0KI50,A0A3Q0KI50,167,RRM domain-containing protein.
6183.A0A3Q0KI66,1328,0.0451807228915662,0.3614457831325301,0.3712349397590362,0.2673192771084337,0.0564759036144578,0.0180722891566265,0.0753012048192771,0.0670180722891566,0.0263554216867469,0.029367469879518,0.0240963855421686,0.0617469879518072,0.0564759036144578,0.118222891566265,0.0165662650602409,0.0617469879518072,0.0436746987951807,0.0406626506024096,0.0625,0.1046686746987951,0.0594879518072289,0.0587349397590361,0.0052710843373493,0.0135542168674698,5.7183,356,674,392,92,595,733,379,190,189,1,1,0.2462990963921516,0.3592800189468698,270.06754085461534,0.3989365123777502,0.0405108254397834,0.0032056644319992,3.852020319043394e-05,0.4868760006478763,0.3577798936067994,1,1,6183.A0A3Q0KI66,A0A3Q0KI66,1328,Uncharacterized protein.
6183.A0A3Q0KI67,354,0.115819209039548,0.3728813559322034,0.2853107344632768,0.3418079096045198,0.059322033898305,0.019774011299435,0.0564971751412429,0.0932203389830508,0.0564971751412429,0.0564971751412429,0.0225988700564971,0.0790960451977401,0.0423728813559322,0.1271186440677966,0.0169491525423728,0.0508474576271186,0.0310734463276836,0.0310734463276836,0.0451977401129943,0.0480225988700565,0.0536723163841807,0.0508474576271186,0.0028248587570621,0.0564971751412429,4.4763,84,151,112,49,197,157,92,39,53,1,1,0.2801885035991931,0.2054981690987593,392.6872739360933,0.2651013633059497,0.0723951285520974,0.0067422145963971,0.0001704652408649,0.5031149789790048,0.2054981690987593,1,1,6183.A0A3Q0KI67,A0A3Q0KI67,354,"V-type proton ATPase subunit; Subunit of the integral membrane V0 complex of vacuolar ATPase. Vacuolar ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells, thus providing most of the energy required for transport processes in the vacuolar system. Belongs to the V-ATPase V0D/AC39 subunit family."
6183.A0A3Q0KI92,461,0.0802603036876355,0.3318872017353579,0.3535791757049892,0.3145336225596529,0.0563991323210412,0.0260303687635574,0.0520607375271149,0.0563991323210412,0.0347071583514099,0.0802603036876355,0.0216919739696312,0.0585683297180043,0.0607375271149674,0.106290672451193,0.0216919739696312,0.0412147505422993,0.0368763557483731,0.0173535791757049,0.0737527114967462,0.0824295010845987,0.0498915401301518,0.0780911062906724,0.0043383947939262,0.0412147505422993,9.0108,136,232,138,47,251,210,122,72,50,1,1,0.2141416424149344,0.264492645966424,322.624298428554,0.3213271819827697,0.0537889039242219,0.0030168122982931,0.0001112592866138,0.4962803384087348,0.264492645966424,1,1,6183.A0A3Q0KI92,A0A3Q0KI92,461,Serine palmitoyltransferase 2.
6183.A0A3Q0KIF8,768,0.08984375,0.3111979166666667,0.3645833333333333,0.3242187499999999,0.0390625,0.0234375,0.0520833333333333,0.03125,0.0338541666666666,0.0546875,0.0169270833333333,0.0872395833333333,0.04296875,0.1119791666666666,0.0221354166666666,0.0651041666666666,0.05078125,0.0533854166666666,0.0533854166666666,0.0989583333333333,0.0638020833333333,0.04296875,0.015625,0.0403645833333333,8.4449,215,377,216,82,401,367,151,87,64,1,1,0.2272818587224672,0.2119627649039413,309.5258085220422,0.2684493724939319,0.0503213802435724,0.0033478472529652,0.0001943983560895,0.4949985032627411,0.2119627649039413,1,1,6183.A0A3Q0KIF8,A0A3Q0KIF8,768,acidPPc domain-containing protein.
6183.A0A3Q0KII1,741,0.0701754385964912,0.3184885290148448,0.4048582995951417,0.2766531713900135,0.0512820512820512,0.0134952766531713,0.0661268556005398,0.0499325236167341,0.0350877192982456,0.0580296896086369,0.0242914979757085,0.0701754385964912,0.0418353576248313,0.1133603238866396,0.0215924426450742,0.0701754385964912,0.0445344129554655,0.0283400809716599,0.0539811066126855,0.1241565452091768,0.0580296896086369,0.0404858299595141,0.0040485829959514,0.0310391363022942,5.9432,226,390,204,70,358,383,175,89,86,1,1,0.2726859903231214,0.2834078691782988,269.4958576879909,0.3587759525321459,0.0398342354533152,0.0033272102833264,0.0001293262317075,0.4901215684871775,0.2834078691782988,1,1,6183.A0A3Q0KII1,A0A3Q0KII1,741,Sly1-related; Belongs to the STXBP/unc-18/SEC1 family.
6183.A0A3Q0KIJ7,1394,0.0681492109038737,0.3314203730272597,0.3601147776183643,0.3084648493543759,0.0444763271162123,0.0164992826398852,0.0559540889526542,0.0573888091822094,0.039454806312769,0.0408895265423242,0.0351506456241033,0.0645624103299856,0.0494978479196556,0.1090387374461979,0.0179340028694404,0.0559540889526542,0.0509325681492109,0.0523672883787661,0.0502152080344332,0.1068866571018651,0.0681492109038737,0.0559540889526542,0.0071736011477761,0.0215208034433285,6.6919,386,691,382,144,653,741,346,188,158,1,1,0.3175286308019381,0.2966797339091629,581.544175459899,0.40423513434194,0.1229702300405954,0.013982127612854,0.0003836992793914,0.5193416104645117,0.2966797339091629,1,1,6183.A0A3Q0KIJ7,A0A3Q0KIJ7,1394,Uncharacterized protein.
6183.A0A3Q0KIL4,1946,0.0493319630010277,0.4840698869475848,0.3170606372045221,0.1988694758478931,0.0889003083247687,0.0061664953751284,0.0590955806783144,0.1274409044193216,0.02672147995889,0.0452209660842754,0.0164439876670092,0.040082219938335,0.0981500513874614,0.1043165467625899,0.0220966084275436,0.0436793422404933,0.0179856115107913,0.0755395683453237,0.065775950668037,0.052929085303186,0.039568345323741,0.0472764645426515,0.0041109969167523,0.0184994861253854,5.4263,453,780,546,128,820,1126,714,351,363,1,1,0.3905215747680854,0.4390229993550112,442.0678874883616,0.5024095277313942,0.0854194857916103,0.0118271919061579,0.0001778742401455,0.5087640199998328,0.4381536468810409,1,1,6183.A0A3Q0KIL4,A0A3Q0KIL4,1946,Myosin heavy chain; Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family.
6183.A0A3Q0KIM7,973,0.0739979445015416,0.302158273381295,0.4182939362795478,0.2795477903391572,0.0554984583761562,0.014388489208633,0.0565262076053443,0.0688591983556012,0.0411099691675231,0.0544707091469681,0.02672147995889,0.0554984583761562,0.0637204522096608,0.0739979445015416,0.0154162384378211,0.0493319630010277,0.0904419321685508,0.0339157245632065,0.0544707091469681,0.1038026721479958,0.0431654676258992,0.065775950668037,0.0092497430626927,0.0236382322713257,6.8998,264,519,244,98,486,487,263,141,122,1,1,0.2787124357981665,0.3221323470001526,329.41445769033857,0.3742129618919134,0.0564952638700947,0.0049759061022656,0.0001004875228542,0.4908006067238825,0.3221323470001526,1,1,6183.A0A3Q0KIM7,A0A3Q0KIM7,973,CID domain-containing protein.
6183.A0A3Q0KIM9,686,0.0743440233236151,0.358600583090379,0.30466472303207,0.336734693877551,0.0699708454810495,0.0276967930029154,0.0568513119533527,0.0626822157434402,0.0349854227405247,0.0583090379008746,0.0422740524781341,0.0787172011661807,0.0408163265306122,0.1064139941690962,0.0291545189504373,0.0393586005830903,0.0481049562682215,0.0408163265306122,0.0495626822157434,0.0612244897959183,0.0510204081632653,0.0626822157434402,0.0058309037900874,0.0335276967930029,6.1821,184,326,218,80,381,305,173,91,82,1,1,0.3019854096203794,0.293936914356532,437.9064587888526,0.3603668396840586,0.0849120433017591,0.0082910841242236,0.0001284458302752,0.5039825681822796,0.293936914356532,1,1,6183.A0A3Q0KIM9,A0A3Q0KIM9,686,Cleavage and polyadenylation specificity factor-related.
6183.A0A3Q0KIP4,1946,0.0503597122302158,0.4825282631038027,0.3170606372045221,0.2004110996916752,0.0878725590955806,0.0061664953751284,0.0585817060637204,0.1274409044193216,0.027235354573484,0.0452209660842754,0.0164439876670092,0.039568345323741,0.0981500513874614,0.1048304213771839,0.0220966084275436,0.0436793422404933,0.0184994861253854,0.0750256937307297,0.0652620760534429,0.052929085303186,0.040596094552929,0.0472764645426515,0.0041109969167523,0.0190133607399794,5.4255,453,780,544,130,821,1125,712,350,362,1,1,0.3905215747680854,0.4390229993550112,442.0678874883616,0.5024095277313934,0.0854194857916103,0.0118271919061579,0.0001778742401455,0.5087640199998328,0.4381536468810409,1,1,6183.A0A3Q0KIP4,A0A3Q0KIP4,1946,Myosin heavy chain; Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family.
6183.A0A3Q0KIQ0,1259,0.0826052422557585,0.3494837172359015,0.3399523431294678,0.3105639396346306,0.0651310563939634,0.0214455917394757,0.0579825258141382,0.062748212867355,0.0420969023034154,0.0532168387609213,0.0277998411437648,0.0595710881652104,0.0675138999205718,0.1008737092930897,0.0190627482128673,0.0460683081810961,0.0524225575853852,0.0468625893566322,0.0548054011119936,0.062748212867355,0.0587768069896743,0.0603653693407466,0.0071485305798252,0.0333598093725178,7.6664,329,602,360,139,648,611,341,189,152,1,1,0.2866937196902827,0.270600062854482,471.116108052458,0.3624877876120677,0.0932848443843031,0.0088232764021276,0.0001890962668616,0.5105415167943121,0.270600062854482,1,1,6183.A0A3Q0KIQ0,A0A3Q0KIQ0,1259,DNA polymerase.
6183.A0A3Q0KIU0,645,0.0744186046511627,0.337984496124031,0.3953488372093023,0.2666666666666666,0.0449612403100775,0.0093023255813953,0.0651162790697674,0.0589147286821705,0.0294573643410852,0.0403100775193798,0.0124031007751937,0.0527131782945736,0.0961240310077519,0.0976744186046511,0.0201550387596899,0.0589147286821705,0.0527131782945736,0.0434108527131782,0.0728682170542635,0.0821705426356589,0.0542635658914728,0.0635658914728682,0.0093023255813953,0.0356589147286821,10.1044,149,304,167,56,294,351,197,117,80,1,1,0.2828542297708128,0.3595562928263321,537.3646423714381,0.5025998300919978,0.1112144790257104,0.0091844886003702,0.0028125184370087,0.5148359383254572,0.3590094391490298,1,1,6183.A0A3Q0KIU0,A0A3Q0KIU0,645,Nucleolar GTP-binding protein 2; GTPase that associates with pre-60S ribosomal subunits in the nucleolus and is required for their nuclear export and maturation. Belongs to the TRAFAC class YlqF/YawG GTPase family. NOG2 subfamily.
6183.A0A3Q0KIU5,1412,0.0864022662889518,0.3328611898016997,0.3569405099150141,0.3101983002832861,0.065155807365439,0.0191218130311614,0.0601983002832861,0.0601983002832861,0.0439093484419263,0.0580736543909348,0.0226628895184136,0.0601983002832861,0.046742209631728,0.0878186968838526,0.0191218130311614,0.0474504249291784,0.0637393767705382,0.0474504249291784,0.0531161473087818,0.0807365439093484,0.0566572237960339,0.065155807365439,0.0099150141643059,0.0325779036827195,5.8197,395,729,393,154,741,671,343,173,170,1,1,0.3332482285076653,0.3083657742907907,569.9396167379825,0.4055324473040093,0.1197564276048714,0.0139686449941182,0.0001807021429449,0.5190879468743022,0.3083657742907907,1,1,6183.A0A3Q0KIU5,A0A3Q0KIU5,1412,Ubiquitin-specific peptidase 7 (C19 family); Belongs to the peptidase C19 family.
6183.A0A3Q0KIW6,681,0.0734214390602055,0.3010279001468429,0.3803230543318649,0.3186490455212922,0.0587371512481644,0.0117474302496328,0.0587371512481644,0.0381791483113069,0.0411160058737151,0.0616740088105726,0.0293685756240822,0.0719530102790014,0.0543318649045521,0.1101321585903083,0.0176211453744493,0.0748898678414096,0.052863436123348,0.0411160058737151,0.0352422907488986,0.0778267254038179,0.0690161527165932,0.0631424375917768,0.0088105726872246,0.0234948604992657,6.9356,190,360,207,70,355,326,147,81,66,1,1,0.212497345963277,0.2249562977888682,294.6013138131306,0.2698359775834495,0.0463464140730717,0.0026341698594823,9.587447368345532e-05,0.4935981950496604,0.2249562977888682,1,1,6183.A0A3Q0KIW6,A0A3Q0KIW6,681,Gamma-glutamyltransferase-like protein 3 (T03 family).
