#string_protein_id	preferred_name	protein_size	annotation
6183.A0A3Q0KRP0	A0A3Q0KRP0	853	Uncharacterized protein.
6183.A0A3Q0KRP1	A0A3Q0KRP1	194	Uncharacterized protein.
6183.A0A3Q0KRP2	A0A3Q0KRP2	1181	Putative DNA polymerase gamma.
6183.A0A3Q0KRP3	A0A3Q0KRP3	307	Uncharacterized protein.
6183.A0A3Q0KRP4	A0A3Q0KRP4	647	Uncharacterized protein.
6183.A0A3Q0KRP5	A0A3Q0KRP5	1823	Uncharacterized protein.
6183.A0A3Q0KRP7	A0A3Q0KRP7	1549	Protein kinase.
6183.A0A3Q0KRP8	A0A3Q0KRP8	381	C2H2-type domain-containing protein.
6183.A0A3Q0KRP9	A0A3Q0KRP9	406	Ank repeat-containing, putative.
6183.A0A3Q0KRQ0	A0A3Q0KRQ0	1176	Putative T-box transcription factor tbx2.
6183.A0A3Q0KRQ3	A0A3Q0KRQ3	614	Uncharacterized protein.
6183.A0A3Q0KRQ4	A0A3Q0KRQ4	2178	Protein kinase.
6183.A0A3Q0KRQ5	A0A3Q0KRQ5	777	Two-pore calcium channel, putative.
6183.A0A3Q0KRQ7	A0A3Q0KRQ7	473	Uncharacterized protein.
6183.A0A3Q0KRQ9	A0A3Q0KRQ9	493	Lim homeobox protein, putative.
6183.A0A3Q0KRR0	A0A3Q0KRR0	2233	Protein kinase.
6183.A0A3Q0KRR1	A0A3Q0KRR1	561	Uncharacterized protein.
6183.A0A3Q0KRR3	A0A3Q0KRR3	442	Ubiquitin-protein ligase BRE1, putative.
6183.A0A3Q0KRR4	A0A3Q0KRR4	697	Putative tangerin.
6183.A0A3Q0KRR5	A0A3Q0KRR5	713	Uncharacterized protein.
6183.A0A3Q0KRR6	A0A3Q0KRR6	798	Uncharacterized protein.
6183.A0A3Q0KRR8	A0A3Q0KRR8	2636	SH2 domain-containing protein.
6183.A0A3Q0KRR9	A0A3Q0KRR9	651	Transmembrane 9 superfamily member; Belongs to the nonaspanin (TM9SF) (TC 9.A.2) family.
6183.A0A3Q0KRS0	A0A3Q0KRS0	1191	Uncharacterized protein.
6183.A0A3Q0KRS1	A0A3Q0KRS1	952	Uncharacterized protein.
6183.A0A3Q0KRS2	A0A3Q0KRS2	1023	Putative wd-repeat protein.
6183.A0A3Q0KRS3	A0A3Q0KRS3	205	Rab6, putative.
6183.A0A3Q0KRS4	A0A3Q0KRS4	619	Multidrug and toxin extrusion protein; Belongs to the multi antimicrobial extrusion (MATE) (TC 2.A.66.1) family.
6183.A0A3Q0KRS5	A0A3Q0KRS5	1000	Tyrosine kinase.
6183.A0A3Q0KRS7	A0A3Q0KRS7	339	Putative mitochondrial 39S ribosomal protein L39.
6183.A0A3Q0KRS8	A0A3Q0KRS8	185	Putative phosphatidylinositol N-acetylglucosaminyltransferase subunit P.
6183.A0A3Q0KRS9	A0A3Q0KRS9	276	Iwr1 domain-containing protein.
6183.A0A3Q0KRT0	A0A3Q0KRT0	1477	Uncharacterized protein.
6183.A0A3Q0KRT1	A0A3Q0KRT1	2144	Putative otoferlin.
6183.A0A3Q0KRT2	A0A3Q0KRT2	1397	Histone-lysine N-methyltransferase, H3 lysine-79 specific.
6183.A0A3Q0KRT3	A0A3Q0KRT3	500	Carboxypeptidase; Belongs to the peptidase S10 family.
6183.A0A3Q0KRT4	A0A3Q0KRT4	922	Matrix metallopeptidase-9 (M10 family).
6183.A0A3Q0KRT5	A0A3Q0KRT5	354	LIM domain-containing protein.
6183.A0A3Q0KRT6	A0A3Q0KRT6	276	Uncharacterized protein.
6183.A0A3Q0KRT7	A0A3Q0KRT7	1348	Phospholipid-transporting ATPase; Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily.
6183.A0A3Q0KRT8	A0A3Q0KRT8	586	O-phosphoseryl-tRNA(Sec) selenium transferase; Converts O-phosphoseryl-tRNA(Sec) to selenocysteinyl- tRNA(Sec) required for selenoprotein biosynthesis.
6183.A0A3Q0KRU0	A0A3Q0KRU0	364	Uncharacterized protein.
6183.A0A3Q0KRU2	A0A3Q0KRU2	712	Uncharacterized protein.
6183.A0A3Q0KRU3	A0A3Q0KRU3	3222	Dopey-related.
6183.A0A3Q0KRU4	A0A3Q0KRU4	985	Groucho-related.
6183.A0A3Q0KRU5	A0A3Q0KRU5	412	Putative ptx1 protein.
6183.A0A3Q0KRU6	A0A3Q0KRU6	427	Drug efflux protein-related.
6183.A0A3Q0KRU7	A0A3Q0KRU7	646	Uncharacterized protein.
6183.A0A3Q0KRU8	A0A3Q0KRU8	1247	Putative clasp2 protein.
6183.A0A3Q0KRU9	A0A3Q0KRU9	242	Synaptosomal-associated protein; Belongs to the SNAP-25 family.
6183.A0A3Q0KRV0	A0A3Q0KRV0	1499	Bromo domain-containing protein.
6183.A0A3Q0KRV1	A0A3Q0KRV1	2223	Uncharacterized protein.
6183.A0A3Q0KRV2	A0A3Q0KRV2	273	DUF4515 domain-containing protein.
6183.A0A3Q0KRV3	A0A3Q0KRV3	579	Uncharacterized protein.
6183.A0A3Q0KRV6	A0A3Q0KRV6	995	Putative transcriptional repressor protein yy (Yin and yang) (Delta transcription factor).
6183.A0A3Q0KRV8	A0A3Q0KRV8	684	Anoctamin.
6183.A0A3Q0KRV9	A0A3Q0KRV9	184	ADP-ribosylation factor-like 2, arl2; Belongs to the small GTPase superfamily. Arf family.
6183.A0A3Q0KRW0	A0A3Q0KRW0	1169	Cation-transporting ATPase; Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type V subfamily.
6183.A0A3Q0KRW2	A0A3Q0KRW2	3209	Putative cell adhesion molecule.
6183.A0A3Q0KRW3	A0A3Q0KRW3	365	Uncharacterized protein.
6183.A0A3Q0KRW4	A0A3Q0KRW4	1763	Synaptic ras gtpase activating protein, syngap,putative.
6183.A0A3Q0KRW5	A0A3Q0KRW5	231	Tubulin beta chain; Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain. Belongs to the tubulin family.
6183.A0A3Q0KRW6	A0A3Q0KRW6	497	Uncharacterized protein.
6183.A0A3Q0KRW7	A0A3Q0KRW7	615	Zinc finger protein, putative.
6183.A0A3Q0KRW8	A0A3Q0KRW8	153	Peptidyl-prolyl cis-trans isomerase.
6183.A0A3Q0KRX1	A0A3Q0KRX1	1032	Putative 4.1 G protein.
6183.A0A3Q0KRX2	A0A3Q0KRX2	884	USP6 N-terminal-like protein.
6183.A0A3Q0KRX3	A0A3Q0KRX3	677	Uncharacterized protein.
6183.A0A3Q0KRX4	A0A3Q0KRX4	1002	TFIIB-type domain-containing protein.
6183.A0A3Q0KRX5	A0A3Q0KRX5	1340	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha PI3K; Belongs to the PI3/PI4-kinase family.
6183.A0A3Q0KRX6	A0A3Q0KRX6	153	Glycine cleavage system H protein; The H protein shuttles the methylamine group of glycine from the P protein to the T protein; Belongs to the GcvH family.
6183.A0A3Q0KRX7	A0A3Q0KRX7	434	Isocitrate dehydrogenase [NADP]; Belongs to the isocitrate and isopropylmalate dehydrogenases family.
6183.A0A3Q0KRX8	A0A3Q0KRX8	1150	Putative transient receptor potential channel; Belongs to the transient receptor (TC 1.A.4) family.
6183.A0A3Q0KRX9	A0A3Q0KRX9	450	Uncharacterized protein.
6183.A0A3Q0KRY0	A0A3Q0KRY0	699	Long-chain-fatty-acid--CoA ligase.
6183.A0A3Q0KRY2	A0A3Q0KRY2	504	Growth hormone secretagogue receptor,putative; Belongs to the G-protein coupled receptor 1 family.
6183.A0A3Q0KRY3	A0A3Q0KRY3	1756	Uncharacterized protein.
6183.A0A3Q0KRY4	A0A3Q0KRY4	391	Putative propionyl-CoA carboxylase beta chain,mitochondrial.
6183.A0A3Q0KRY5	A0A3Q0KRY5	1186	Putative transient receptor potential cation channel,subfamily m, member.
6183.A0A3Q0KRY6	A0A3Q0KRY6	390	Histidine triad (Hit) protein member, putative.
6183.A0A3Q0KRY7	A0A3Q0KRY7	3502	Polycystin 1-related.
6183.A0A3Q0KRY8	A0A3Q0KRY8	948	Serine/threonine kinase.
6183.A0A3Q0KRY9	A0A3Q0KRY9	282	Rtf2 domain-containing protein.
6183.A0A3Q0KRZ0	A0A3Q0KRZ0	528	Dcp1 related.
6183.A0A3Q0KRZ1	A0A3Q0KRZ1	280	Uncharacterized protein.
6183.A0A3Q0KRZ2	A0A3Q0KRZ2	372	GPN-loop GTPase 2; Small GTPase required for proper localization of RNA polymerase II and III (RNAPII and RNAPIII). May act at an RNAP assembly step prior to nuclear import; Belongs to the GPN-loop GTPase family.
6183.A0A3Q0KRZ3	A0A3Q0KRZ3	121	Uncharacterized protein.
6183.A0A3Q0KRZ6	A0A3Q0KRZ6	736	Putative propionyl-CoA carboxylase alpha subunit.
6183.A0A3Q0KRZ7	A0A3Q0KRZ7	934	Striatin, putative.
6183.A0A3Q0KRZ9	A0A3Q0KRZ9	347	Putative tbc1 domain family member.
6183.A0A3Q0KS00	A0A3Q0KS00	325	Retinaldehyde binding protein-related.
6183.A0A3Q0KS01	A0A3Q0KS01	3957	Putative zinc finger protein.
6183.A0A3Q0KS02	A0A3Q0KS02	252	ANK_REP_REGION domain-containing protein.
6183.A0A3Q0KS03	A0A3Q0KS03	5669	Ryanodine receptor related.
6183.A0A3Q0KS04	A0A3Q0KS04	1292	Axis inhibition protein, axin, putative.
6183.A0A3Q0KS05	A0A3Q0KS05	733	Afg3-like protein 2 (M41 family).
6183.A0A3Q0KS06	A0A3Q0KS06	545	Putative embryonic ectoderm development protein.
6183.A0A3Q0KS07	A0A3Q0KS07	120	Uncharacterized protein.
6183.A0A3Q0KS08	A0A3Q0KS08	436	Uncharacterized protein.
6183.A0A3Q0KS10	A0A3Q0KS10	543	NTP_transf_2 domain-containing protein.
6183.A0A3Q0KS11	A0A3Q0KS11	856	Uncharacterized protein.
6183.A0A3Q0KS12	A0A3Q0KS12	224	Cysteine dioxygenase.
6183.A0A3Q0KS13	A0A3Q0KS13	1950	Receptor protein-tyrosine kinase.
6183.A0A3Q0KS14	A0A3Q0KS14	376	Putative propionyl-CoA carboxylase alpha subunit.
6183.A0A3Q0KS15	A0A3Q0KS15	1619	Helicase swr1, putative.
6183.A0A3Q0KS16	A0A3Q0KS16	529	Uncharacterized protein.
6183.A0A3Q0KS17	A0A3Q0KS17	181	Putative mitochondrial ribosomal protein S7.
6183.A0A3Q0KS18	A0A3Q0KS18	1312	Putative cadherin.
6183.A0A3Q0KS19	A0A3Q0KS19	358	Putative pcdc2/rp-8 (Programmed cell death protein 2).
6183.A0A3Q0KS20	A0A3Q0KS20	318	Peptidyl-prolyl cis-trans isomerase-like 4. ppil4.
6183.A0A3Q0KS21	A0A3Q0KS21	255	Putative endophilin B1.
6183.A0A3Q0KS22	A0A3Q0KS22	388	Uncharacterized protein.
6183.A0A3Q0KS24	A0A3Q0KS24	550	Translation initiation factor 2b, delta subunit,putative; Belongs to the eIF-2B alpha/beta/delta subunits family.
6183.A0A3Q0KS25	A0A3Q0KS25	146	Uncharacterized protein.
6183.A0A3Q0KS26	A0A3Q0KS26	1555	Putative laminin gamma-1 chain.
6183.A0A3Q0KS28	A0A3Q0KS28	228	USP6 N-terminal-like protein.
6183.A0A3Q0KS29	A0A3Q0KS29	457	Et translation product-related.
6183.A0A3Q0KS30	A0A3Q0KS30	309	N-acetyltransferase domain-containing protein.
6183.A0A3Q0KS31	A0A3Q0KS31	988	Putative btb and poz domain-containing protein.
6183.A0A3Q0KS32	A0A3Q0KS32	409	Uncharacterized protein.
6183.A0A3Q0KS33	A0A3Q0KS33	1165	Uncharacterized protein.
6183.A0A3Q0KS34	A0A3Q0KS34	248	Putative translation elongation factor G.
6183.A0A3Q0KS38	A0A3Q0KS38	1222	Uncharacterized protein.
6183.A0A3Q0KS39	A0A3Q0KS39	947	Uncharacterized protein.
6183.A0A3Q0KS40	A0A3Q0KS40	4475	Uncharacterized protein.
6183.A0A3Q0KS42	A0A3Q0KS42	118	Uncharacterized protein.
6183.A0A3Q0KS43	A0A3Q0KS43	140	Uncharacterized protein.
6183.A0A3Q0KS44	A0A3Q0KS44	1050	Ral guanine nucleotide exchange factor with pH domain and sh3 binding motif, ralgps, putative.
6183.A0A3Q0KS45	A0A3Q0KS45	1060	Putative ubiquitin-protein ligase BRE1.
6183.A0A3Q0KS46	A0A3Q0KS46	1388	Putative flightless-I.
6183.A0A3Q0KS48	A0A3Q0KS48	505	Putative par domain protein.
6183.A0A3Q0KS49	A0A3Q0KS49	675	Uncharacterized protein.
6183.A0A3Q0KS50	A0A3Q0KS50	401	Uncharacterized protein.
6183.A0A3Q0KS51	A0A3Q0KS51	335	Leishmanolysin-like peptidase.
6183.A0A3Q0KS52	A0A3Q0KS52	222	Pyridoxine kinase.
6183.A0A3Q0KS54	A0A3Q0KS54	311	Serine/threonine-protein phosphatase 2A activator; PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides.
6183.A0A3Q0KS55	A0A3Q0KS55	115	Phosphatidylcholine-sterol acyltransferase (Lecithin-cholesterol acyltransferase)/ Phospholipase A.
6183.A0A3Q0KS56	A0A3Q0KS56	582	Putative ATPase.
6183.A0A3Q0KS58	A0A3Q0KS58	121	Uncharacterized protein.
6183.A0A3Q0KS59	A0A3Q0KS59	1120	Putative transportin.
6183.A0A3Q0KS61	A0A3Q0KS61	1795	Nucleoporin_C domain-containing protein.
6183.A0A3Q0KS63	A0A3Q0KS63	1540	Putative collagen alpha-1(V) chain.
6183.A0A3Q0KS65	A0A3Q0KS65	158	Nuclear cap-binding protein subunit 2.
6183.A0A3Q0KS66	A0A3Q0KS66	705	Copine, putative.
6183.A0A3Q0KS67	A0A3Q0KS67	389	Putative dead box ATP-dependent RNA helicase; Belongs to the DEAD box helicase family.
6183.A0A3Q0KS68	A0A3Q0KS68	260	Putative solute carrier family 39 (zinc transporter).
6183.A0A3Q0KS71	A0A3Q0KS71	489	Protocadherin gamma, putative.
6183.A0A3Q0KS72	A0A3Q0KS72	242	Phosphatidylcholine-sterol acyltransferase (Lecithin-cholesterol acyltransferase)/ Phospholipase A.
6183.A0A3Q0KS74	A0A3Q0KS74	883	Uncharacterized protein.
6183.A0A3Q0KS75	A0A3Q0KS75	482	Uncharacterized protein.
6183.A0A3Q0KS76	A0A3Q0KS76	577	Ris2 protein, putative.
6183.A0A3Q0KS77	A0A3Q0KS77	522	NADPH:adrenodoxin oxidoreductase, mitochondrial.
6183.A0A3Q0KS78	A0A3Q0KS78	3246	Putative talin.
6183.A0A3Q0KS79	A0A3Q0KS79	231	Uncharacterized protein.
6183.A0A3Q0KS80	A0A3Q0KS80	862	Rna-binding protein related.
6183.A0A3Q0KS81	A0A3Q0KS81	1130	Mername-AA213 putative peptidase (M14 family).
6183.A0A3Q0KS82	A0A3Q0KS82	223	Uncharacterized protein.
6183.A0A3Q0KS83	A0A3Q0KS83	312	Uncharacterized protein.
6183.A0A3Q0KS85	A0A3Q0KS85	608	Putative fatty-acid amide hydrolase.
6183.A0A3Q0KS86	A0A3Q0KS86	2336	Uncharacterized protein.
6183.A0A3Q0KS87	A0A3Q0KS87	634	EH domain-containing protein.
6183.A0A3Q0KS88	A0A3Q0KS88	1324	Excision repair helicase ercc-6-related.
6183.A0A3Q0KS89	A0A3Q0KS89	643	Ncstrn_small domain-containing protein.
6183.A0A3Q0KS90	A0A3Q0KS90	197	IL4_i_Ig domain-containing protein.
6183.A0A3Q0KS92	A0A3Q0KS92	489	Uncharacterized protein.
6183.A0A3Q0KS93	A0A3Q0KS93	825	Uncharacterized protein.
6183.A0A3Q0KS94	A0A3Q0KS94	445	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial; Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of ATP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit.
6183.A0A3Q0KS95	A0A3Q0KS95	607	Putative nuclear protein.
6183.A0A3Q0KS96	A0A3Q0KS96	951	C2 domain-containing protein.
6183.A0A3Q0KS97	A0A3Q0KS97	147	Putative testis specific protein.
6183.A0A3Q0KS98	A0A3Q0KS98	412	Uncharacterized protein.
6183.A0A3Q0KS99	A0A3Q0KS99	1154	Smp_167190.
6183.A0A3Q0KSA0	A0A3Q0KSA0	1132	Putative monocarboxylate transporter.
6183.A0A3Q0KSA2	A0A3Q0KSA2	710	DH domain-containing protein.
6183.A0A3Q0KSA3	A0A3Q0KSA3	1485	Protein-tyrosine phosphatase n9, putative.
6183.A0A3Q0KSA4	A0A3Q0KSA4	155	DUF3421 domain-containing protein.
6183.A0A3Q0KSA5	A0A3Q0KSA5	208	C2H2-type domain-containing protein.
6183.A0A3Q0KSA6	A0A3Q0KSA6	781	Putative gata zinc finger domain-containing protein.
6183.A0A3Q0KSA9	A0A3Q0KSA9	1986	Uncharacterized protein.
6183.A0A3Q0KSB0	A0A3Q0KSB0	870	Uncharacterized protein.
6183.A0A3Q0KSB1	A0A3Q0KSB1	1226	Putative netrin receptor unc5.
6183.A0A3Q0KSB3	A0A3Q0KSB3	518	Methionyl-tRNA formyltransferase, putative.
6183.A0A3Q0KSB5	A0A3Q0KSB5	1097	Acid sensing ion channel 4, pituitary, putative.
6183.A0A3Q0KSB6	A0A3Q0KSB6	1089	Rho-GAP domain-containing protein.
6183.A0A3Q0KSB7	A0A3Q0KSB7	539	Uncharacterized protein.
6183.A0A3Q0KSB8	A0A3Q0KSB8	332	Uncharacterized protein.
6183.A0A3Q0KSC0	A0A3Q0KSC0	121	Uncharacterized protein.
6183.A0A3Q0KSC1	A0A3Q0KSC1	946	Putative rad25/xp-B DNA repair helicase.
6183.A0A3Q0KSC2	A0A3Q0KSC2	3634	Nipped-B protein.
6183.A0A3Q0KSC3	A0A3Q0KSC3	583	Solute carrier family, putative.
6183.A0A3Q0KSC5	A0A3Q0KSC5	518	Ap endonuclease, putative.
6183.A0A3Q0KSC6	A0A3Q0KSC6	752	PKD_channel domain-containing protein.
6183.A0A3Q0KSC7	A0A3Q0KSC7	581	Putative ubinuclein/yemanuclein.
6183.A0A3Q0KSC8	A0A3Q0KSC8	4895	Uncharacterized protein.
6183.A0A3Q0KSC9	A0A3Q0KSC9	585	Uncharacterized protein.
6183.A0A3Q0KSD0	A0A3Q0KSD0	723	AXH domain-containing protein.
6183.A0A3Q0KSD1	A0A3Q0KSD1	261	Uncharacterized protein.
6183.A0A3Q0KSD2	A0A3Q0KSD2	1069	Long-chain-fatty-acid--CoA ligase.
6183.A0A3Q0KSD3	A0A3Q0KSD3	303	Family C50 non-peptidase homologue (C50 family).
6183.A0A3Q0KSD5	A0A3Q0KSD5	715	Protein phosphatase 1 binding protein, putative.
6183.A0A3Q0KSD6	A0A3Q0KSD6	129	Uncharacterized protein.
6183.A0A3Q0KSD9	A0A3Q0KSD9	524	Uncharacterized protein.
6183.A0A3Q0KSE3	A0A3Q0KSE3	666	Mic1 domain-containing protein.
6183.A0A3Q0KSE4	A0A3Q0KSE4	871	Uncharacterized protein.
6183.A0A3Q0KSE5	A0A3Q0KSE5	715	Uncharacterized protein.
6183.A0A3Q0KSE7	A0A3Q0KSE7	500	Putative vav2.
6183.A0A3Q0KSE8	A0A3Q0KSE8	249	C2H2-type domain-containing protein.
6183.A0A3Q0KSE9	A0A3Q0KSE9	153	Peptide-methionine (R)-S-oxide reductase; Methionine-sulfoxide reductase that specifically reduces methionine (R)-sulfoxide back to methionine. While in many cases methionine oxidation is the result of random oxidation following oxidative stress, methionine oxidation is also a post-translational modification that takes place on specific residues.
6183.A0A3Q0KSF0	A0A3Q0KSF0	494	Uncharacterized protein.
6183.A0A3Q0KSF3	A0A3Q0KSF3	812	F-box domain-containing protein.
6183.A0A3Q0KSF4	A0A3Q0KSF4	774	Ubiquitin-activating enzyme E1b, putative.
6183.A0A3Q0KSF5	A0A3Q0KSF5	1094	Uncharacterized protein.
6183.A0A3Q0KSF6	A0A3Q0KSF6	1102	Uncharacterized protein.
6183.A0A3Q0KSF7	A0A3Q0KSF7	1217	Putative aryl hydrocarbon receptor.
6183.A0A3Q0KSF8	A0A3Q0KSF8	364	Glycerol-3-phosphate dehydrogenase [NAD(+)].
6183.A0A3Q0KSG0	A0A3Q0KSG0	1075	Putative ubiquitin ligase E3a.
6183.A0A3Q0KSG2	A0A3Q0KSG2	323	Putative carbonic anhydrase; Belongs to the alpha-carbonic anhydrase family.
6183.A0A3Q0KSG4	A0A3Q0KSG4	1740	Cell polarity protein.
6183.A0A3Q0KSG5	A0A3Q0KSG5	724	Nucleoside diphosphate kinase; Belongs to the NDK family.
6183.A0A3Q0KSG6	A0A3Q0KSG6	318	WW domain-containing protein.
6183.A0A3Q0KSG7	A0A3Q0KSG7	1199	Bromodomain containing, putative.
6183.A0A3Q0KSG9	A0A3Q0KSG9	1503	Uncharacterized protein.
6183.A0A3Q0KSH0	A0A3Q0KSH0	112	Putative chaperone binding protein.
6183.A0A3Q0KSH1	A0A3Q0KSH1	402	Phosphatidylcholine-sterol acyltransferase (Lecithin-cholesterol acyltransferase)/ Phospholipase A.
6183.A0A3Q0KSH2	A0A3Q0KSH2	759	Putative myelin transcription factor 1, myt1.
6183.A0A3Q0KSH3	A0A3Q0KSH3	555	Uncharacterized protein; Belongs to the membrane-bound acyltransferase family.
6183.A0A3Q0KSH4	A0A3Q0KSH4	1339	Uncharacterized protein.
6183.A0A3Q0KSH5	A0A3Q0KSH5	319	Core 1 udp-galactose:n-acetylgalactosamine-alpha-r beta 1,3-galactosyltransferase, putative.
6183.A0A3Q0KSH6	A0A3Q0KSH6	972	Transcription factor, putative.
6183.A0A3Q0KSH7	A0A3Q0KSH7	606	Amine oxidase.
6183.A0A3Q0KSH8	A0A3Q0KSH8	1147	Transient receptor potential channel,putative; Belongs to the transient receptor (TC 1.A.4) family.
6183.A0A3Q0KSH9	A0A3Q0KSH9	438	LIM zinc-binding domain-containing protein.
6183.A0A3Q0KSI0	A0A3Q0KSI0	526	Macrophage scavenger receptor-related.
6183.A0A3Q0KSI1	A0A3Q0KSI1	507	Putative sorting and assembly machinery (Sam50) protein.
6183.A0A3Q0KSI3	A0A3Q0KSI3	1417	Putative zinc finger protein.
6183.A0A3Q0KSI4	A0A3Q0KSI4	2646	Dicer-1, putative.
6183.A0A3Q0KSI6	A0A3Q0KSI6	248	Uncharacterized protein.
6183.A0A3Q0KSI8	A0A3Q0KSI8	697	PPM-type phosphatase domain-containing protein.
6183.A0A3Q0KSJ0	A0A3Q0KSJ0	3809	Uncharacterized protein.
6183.A0A3Q0KSJ1	A0A3Q0KSJ1	206	Ubiquitin carboxyl-terminal hydrolase.
6183.A0A3Q0KSJ2	A0A3Q0KSJ2	277	Methyltransferase-related.
6183.A0A3Q0KSJ3	A0A3Q0KSJ3	1630	Uncharacterized protein.
6183.A0A3Q0KSJ4	A0A3Q0KSJ4	1298	Kelch-like protein.
6183.A0A3Q0KSJ5	A0A3Q0KSJ5	569	Putative aspartyl-tRNA synthetase.
6183.A0A3Q0KSJ8	A0A3Q0KSJ8	204	Rab-18, putative.
6183.A0A3Q0KSJ9	A0A3Q0KSJ9	1775	Putative nuclear pore complex protein nup155.
6183.A0A3Q0KSK0	A0A3Q0KSK0	427	Putative golgi reassembly stacking protein 2 (Grasp2).
6183.A0A3Q0KSK1	A0A3Q0KSK1	870	Uncharacterized protein.
6183.A0A3Q0KSK2	A0A3Q0KSK2	608	Protein Wnt; Ligand for members of the frizzled family of seven transmembrane receptors; Belongs to the Wnt family.
6183.A0A3Q0KSK3	A0A3Q0KSK3	651	Uncharacterized protein.
6183.A0A3Q0KSK4	A0A3Q0KSK4	1035	Uncharacterized protein.
6183.A0A3Q0KSK5	A0A3Q0KSK5	89	Uncharacterized protein.
6183.A0A3Q0KSK6	A0A3Q0KSK6	852	Uncharacterized protein.
6183.A0A3Q0KSK7	A0A3Q0KSK7	769	Putative mitochondrial translational initiation factor.
6183.A0A3Q0KSK9	A0A3Q0KSK9	753	Uncharacterized protein.
6183.A0A3Q0KSL0	A0A3Q0KSL0	594	SWIM-type domain-containing protein.
6183.A0A3Q0KSL4	A0A3Q0KSL4	423	Uncharacterized protein.
6183.A0A3Q0KSL5	A0A3Q0KSL5	2150	Putative kinesin; Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family.
6183.A0A3Q0KSL7	A0A3Q0KSL7	325	Putative short chain dehydrogenase.
6183.A0A3Q0KSL8	A0A3Q0KSL8	1074	Myogenic factor, putative.
6183.A0A3Q0KSL9	A0A3Q0KSL9	1058	Putative tgf beta receptor associated protein-1.
6183.A0A3Q0KSM1	A0A3Q0KSM1	212	Rab, putative.
6183.A0A3Q0KSM2	A0A3Q0KSM2	55	Uncharacterized protein.
6183.A0A3Q0KSM3	A0A3Q0KSM3	326	Putative bromodomain containing protein.
6183.A0A3Q0KSM4	A0A3Q0KSM4	485	Uncharacterized protein.
6183.A0A3Q0KSM5	A0A3Q0KSM5	1650	GCP_C_terminal domain-containing protein.
6183.A0A3Q0KSM6	A0A3Q0KSM6	1309	CW-type domain-containing protein.
6183.A0A3Q0KSM7	A0A3Q0KSM7	260	Sorting nexin, putative.
6183.A0A3Q0KSM9	A0A3Q0KSM9	585	Putative paramyosin.
6183.A0A3Q0KSN0	A0A3Q0KSN0	1341	Uncharacterized protein.
6183.A0A3Q0KSN1	A0A3Q0KSN1	528	HORMA domain-containing protein.
6183.A0A3Q0KSN2	A0A3Q0KSN2	1633	DH domain-containing protein.
6183.A0A3Q0KSN3	A0A3Q0KSN3	484	Putative g-protein coupled receptor; Belongs to the G-protein coupled receptor 2 family.
6183.A0A3Q0KSN6	A0A3Q0KSN6	1298	Serine/threonine kinase.
6183.A0A3Q0KSN7	A0A3Q0KSN7	1055	Photoreceptor-specific nuclear receptor related.
6183.A0A3Q0KSP0	A0A3Q0KSP0	899	Mothers against decapentaplegic homolog.
6183.A0A3Q0KSP2	A0A3Q0KSP2	2759	Putative bromodomain containing protein.
6183.A0A3Q0KSP3	A0A3Q0KSP3	637	Uncharacterized protein.
6183.A0A3Q0KSP4	A0A3Q0KSP4	454	Uncharacterized protein.
6183.A0A3Q0KSP5	A0A3Q0KSP5	1535	Putative integrin alpha-ps; Belongs to the integrin alpha chain family.
6183.A0A3Q0KSP6	A0A3Q0KSP6	154	Peptide-methionine (R)-S-oxide reductase; Methionine-sulfoxide reductase that specifically reduces methionine (R)-sulfoxide back to methionine. While in many cases methionine oxidation is the result of random oxidation following oxidative stress, methionine oxidation is also a post-translational modification that takes place on specific residues.
6183.A0A3Q0KSP7	A0A3Q0KSP7	290	Retinaldehyde binding protein-related.
6183.A0A3Q0KSP8	A0A3Q0KSP8	663	Putative amiloride-sensitive sodium channel; Belongs to the amiloride-sensitive sodium channel (TC 1.A.6) family.
6183.A0A3Q0KSP9	A0A3Q0KSP9	260	Putative dual specificity protein phosphatase; Belongs to the protein-tyrosine phosphatase family. Non- receptor class dual specificity subfamily.
6183.A0A3Q0KSQ0	A0A3Q0KSQ0	630	Putative lung seven transmembrane receptor.
6183.A0A3Q0KSQ2	A0A3Q0KSQ2	1525	Neuronal differentiation protein.
6183.A0A3Q0KSQ3	A0A3Q0KSQ3	609	Putative intermediate filament proteins; Belongs to the intermediate filament family.
6183.A0A3Q0KSQ4	A0A3Q0KSQ4	449	Putative neuropeptide receptor.
6183.A0A3Q0KSQ5	A0A3Q0KSQ5	429	Uncharacterized protein.
6183.A0A3Q0KSQ6	A0A3Q0KSQ6	345	Putative d-amino acid oxidase.
